file,overall_acc,macro_f1,mean_task_acc,modernizante_f1,estructuralista_f1,neoliberal_f1,posmoderna_f1,voluntarista_f1
test_results_random_swap_True_True_True_True_900_accuracy_2025-12-08.json,0.76,0.5160717853269261,0.76,0.675808897876643,0.42441866735693173,0.4846739257698161,0.49814126394052044,0.4973161716907189
test_results_random_swap_True_True_False_True_1100_accuracy_2025-12-15.json,0.806060606060606,0.605784437857687,0.806060606060606,0.7212837837837838,0.5654529378667309,0.4338468548994865,0.49848024316109424,0.8098583695773391
test_results_random_deletion_True_True_True_True_1100_macro_f1_2025-12-17.json,0.7442424242424243,0.5564311284261303,0.7442424242424244,0.611764705882353,0.491063894900212,0.4082011828125818,0.484375,0.7867508585355046
test_results_random_swap_False_False_True_True_1100_macro_f1_2025-12-14.json,0.7321212121212122,0.5834716694381249,0.7321212121212121,0.6716097560975609,0.5213235294117647,0.4446487336291085,0.4827586206896552,0.797017707362535
test_results_random_deletion_False_False_True_True_1200_macro_f1_2025-12-16.json,0.7777777777777778,0.5377756579008574,0.7777777777777779,0.6555494805904866,0.5309809418757852,0.4650789012273524,0.49008498583569404,0.5471839799749687
test_results_random_swap_True_False_True_True_1100_accuracy_2025-12-14.json,0.7915151515151515,0.5643370792236231,0.7915151515151515,0.7164829638321948,0.33627767682885795,0.44047619047619047,0.49848024316109424,0.8299683218197779
test_results_random_deletion_False_True_True_True_1100_macro_f1_2025-12-17.json,0.7696969696969697,0.4991510254839354,0.7696969696969698,0.5541588345864661,0.49385733684799105,0.4151137884872824,0.4938650306748466,0.5387601368230909
test_results_None_False_False_False_True_600_accuracy_2025-12-06.json,0.7088888888888889,0.5168684898219846,0.7088888888888889,0.5341614906832298,0.47626262626262633,0.438652186020607,0.4915254237288136,0.6437407224146462
test_results_random_swap_True_True_True_True_900_macro_f1_2025-12-17.json,0.7881481481481482,0.5933754325830257,0.7881481481481482,0.6604938271604939,0.5038085742771685,0.49064039408866994,0.49814126394052044,0.8137931034482759
test_results_None_False_False_False_True_100_macro_f1_2025-12-06.json,0.5466666666666666,0.40729646360081145,0.5466666666666666,0.4642857142857143,0.33240740740740743,0.21212121212121213,0.49350649350649345,0.5341614906832298
test_results_None_False_False_True_True_1000_macro_f1_2025-12-07.json,0.768,0.5140117030013516,0.768,0.6762166405023547,0.5479398749438668,0.46991869918699186,0.32882882882882886,0.5471544715447155
test_results_None_False_True_False_True_1100_accuracy_2025-12-07.json,0.806060606060606,0.5525744700991437,0.806060606060606,0.5228455754771544,0.6555447240931112,0.5472396329539188,0.4954128440366973,0.5418295739348371
test_results_None_False_True_True_True_1100_macro_f1_2025-12-07.json,0.8036363636363636,0.6040267629017941,0.8036363636363635,0.7613172226004085,0.4886363636363636,0.496769109535067,0.49848024316109424,0.7749308755760369
test_results_None_False_True_True_True_1000_accuracy_2025-12-07.json,0.764,0.49098892190014787,0.764,0.679890560875513,0.4073731103812275,0.5251765778081567,0.31823461091753774,0.5242697495183045
test_results_None_False_False_False_True_700_accuracy_2025-12-06.json,0.7085714285714285,0.46508295260894633,0.7085714285714285,0.5970394736842105,0.4585488505747126,0.43005249343832025,0.3285024154589372,0.5112715298885512
test_results_None_False_False_False_True_500_macro_f1_2025-12-06.json,0.7253333333333334,0.5737808847849728,0.7253333333333332,0.5948966287949339,0.5443426391935877,0.47222222222222227,0.5507936507936507,0.7066492829204694
test_results_random_deletion_False_True_False_True_1200_accuracy_2025-12-16.json,0.76,0.516524191738713,0.76,0.6051938936655554,0.4884324100010374,0.44480443254918534,0.4986072423398329,0.5455829801379539
test_results_None_False_False_False_True_900_macro_f1_2025-12-06.json,0.7866666666666666,0.5879456105875297,0.7866666666666667,0.6716589861751152,0.4610878080222123,0.48662752772341805,0.49814126394052044,0.8222124670763828
test_results_random_deletion_True_False_False_True_1100_macro_f1_2025-12-14.json,0.8181818181818182,0.6225199219351315,0.8181818181818181,0.7560869565217392,0.5494451164297093,0.4668212112431179,0.49848024316109424,0.8417660823199969
test_results_random_swap_False_False_True_True_1000_accuracy_2025-12-16.json,0.7453333333333333,0.5308004750414035,0.7453333333333334,0.6838343108504399,0.5054585916895455,0.44116037219485493,0.494949494949495,0.5285996055226825
test_results_None_True_False_True_True_1200_macro_f1_2025-12-16.json,0.8,0.5431553300088969,0.8,0.7025240384615384,0.4874443248493283,0.48897338403041823,0.4986072423398329,0.5382276603633667
test_results_None_False_True_False_True_1200_accuracy_2025-12-07.json,0.7988888888888889,0.6238056415366316,0.7988888888888889,0.6448074893304575,0.48795502191728607,0.45768370931684227,1.0,0.5285819871185725
